wbid,term,found
WBGene00004893,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00018408,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00019693,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00015206,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00006815,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00001405,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00020683,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00022122,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00013360,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00019657,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00007514,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00009118,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00001019,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00003806,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00008053,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00010579,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00007683,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00011488,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00018853,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00007145,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00016195,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00002043,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00000896,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00016384,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00011828,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00015518,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00007589,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00019808,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00004768,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00016439,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00015344,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00012829,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00022703,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00019209,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00007556,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00012766,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00015492,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00006733,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00011205,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00016395,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00011648,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00017829,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00021427,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00022776,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00007626,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00009045,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00001303,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00010178,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00003789,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000105,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00002059,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004048,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004895,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004392,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000147,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006437,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004806,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000186,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000183,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001089,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000552,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00010333,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004302,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003150,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006381,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001358,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00005026,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00002025,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00002060,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001833,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003406,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004014,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006997,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003787,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004887,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006868,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00010882,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003036,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000106,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001860,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006913,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006829,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006391,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000418,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006697,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00017696,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00011994,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006920,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000064,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006498,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00017816,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000422,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003052,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000161,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003975,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00015515,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004274,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001979,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006382,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003788,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006699,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000160,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001006,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00022861,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004781,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00011867,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003040,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004980,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006385,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000463,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006528,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006324,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000788,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00007016,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003777,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003160,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006840,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00002891,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000156,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00009542,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001574,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004749,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000163,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004888,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006994,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00018321,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00002181,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000411,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001209,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003806,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001679,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000796,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00002632,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00008053,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00018294,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00007710,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006577,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006786,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003796,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003153,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004268,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000157,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003931,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00009254,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003914,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001834,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00002694,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006988,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00013038,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00015547,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001980,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001949,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006943,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003035,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00016354,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003790,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003196,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001824,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00013683,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004732,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003183,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004085,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000123,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006910,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001165,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001194,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00004896,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001093,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006961,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006706,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00009882,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000366,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003048,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00001077,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003793,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00000182,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00013209,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006787,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006823,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006593,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00003159,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00022492,embryo development ending in birth or egg hatching GO:0009792,1.0
WBGene00006733,embryo development ending in birth or egg hatching GO:0009792,1.0
